,version,social,economic,technical
0,augmecon_social_eps406,1109.123098352696,4216.231329406467,169.33851151194798
1,augmecon_social_eps413,1107.259733010186,4216.231329406473,169.33851151195122
2,augmecon_social_eps420,1375.878074971943,17216.68220050446,165.34658672194027
