,version,social,economic,technical
0,augmecon_social_eps0,598.2862596116655,6702.652305802998,283.77283387421244
1,augmecon_social_eps1,599.8290978226064,6699.501730818693,268.9707234834043
2,augmecon_social_eps54,654.9054370969122,3426.4460076467326,283.7728338742161
3,augmecon_social_eps65,660.3795998054534,3003.547591106105,254.16861309258934
