,economic_objective,norm_economic_objective,technical_objective,norm_technical_objective,social_objective,norm_social_objective
0,4015.1066496255885,0.09937105604900183,1399.9999999999686,1.0527382158393153,1899.9999999999984,0.9512881766564919
1,4015.1066496255885,0.09937105604900183,1249.9999999999745,0.9250427779716638,1899.9999999999986,0.951288176656492
2,4015.1066496255885,0.09937105604900183,1099.9999999999748,0.7973473401040078,1899.999999999998,0.9512881766564916
3,4015.1066496255885,0.09937105604900183,949.9999999999778,0.6696519022363538,1899.9999999999986,0.9512881766564919
4,4015.1066496255885,0.09937105604900183,799.9999999999839,0.5419564643687026,1899.9999999999982,0.9512881766564918
5,4015.1066496255885,0.09937105604900183,650.0000000000081,0.4142610265010667,1899.9999999999982,0.9512881766564918
6,4015.1066496255885,0.09937105604900183,500.00000000000705,0.2865655886334094,1899.9999999999984,0.9512881766564919
7,4015.1066496255885,0.09937105604900183,350.0000000000041,0.15887015076575048,1899.9999999999984,0.9512881766564919
8,4015.106649625588,0.0993710560490018,200.00000000000065,0.031174712898091074,1899.9999999999975,0.9512881766564911
9,4015.1066496255885,0.09937105604900183,1399.999999999977,1.0527382158393226,1749.9999999999982,0.8497770138122843
10,4015.1066496255885,0.09937105604900183,1249.999999999979,0.9250427779716677,1749.9999999999984,0.8497770138122844
11,4015.1066496255885,0.09937105604900183,1099.9999999999777,0.7973473401040102,1749.9999999999984,0.8497770138122844
12,4015.1066496255885,0.09937105604900183,949.9999999999782,0.6696519022363542,1749.999999999998,0.8497770138122842
13,4015.1066496255885,0.09937105604900183,799.9999999999834,0.5419564643687022,1749.9999999999995,0.8497770138122851
14,4015.1066496255885,0.09937105604900183,650.0000000000082,0.4142610265010669,1749.999999999998,0.8497770138122842
15,4015.1066496255885,0.09937105604900183,500.000000000007,0.28656558863340936,1749.9999999999977,0.849777013812284
16,4015.1066496255885,0.09937105604900183,350.00000000000364,0.15887015076575006,1749.9999999999982,0.8497770138122842
17,4015.1066496255885,0.09937105604900183,200.0000000000002,0.031174712898090706,1749.9999999999986,0.8497770138122847
18,4015.1066496255885,0.09937105604900183,1399.999999999977,1.0527382158393224,1599.9999999999984,0.7482658509680769
19,4015.1066496255885,0.09937105604900183,1249.9999999999777,0.9250427779716668,1599.9999999999982,0.7482658509680769
20,4015.1066496255885,0.09937105604900183,1099.99999999998,0.7973473401040122,1599.9999999999975,0.7482658509680764
21,4015.1066496255885,0.09937105604900183,949.9999999999791,0.669651902236355,1599.999999999998,0.7482658509680767
22,4015.1066496255885,0.09937105604900183,799.9999999999834,0.5419564643687022,1599.999999999998,0.7482658509680766
23,4015.1066496255885,0.09937105604900183,650.0000000000083,0.41426102650106694,1599.999999999998,0.7482658509680767
24,4015.1066496255885,0.09937105604900183,500.0000000000064,0.28656558863340886,1599.9999999999982,0.7482658509680769
25,4015.1066496255885,0.09937105604900183,350.0000000000036,0.15887015076575,1599.9999999999984,0.7482658509680769
26,4015.1066496255885,0.09937105604900183,200.00000000000063,0.03117471289809106,1599.9999999999986,0.7482658509680772
27,4015.1066496255885,0.09937105604900183,1399.9999999999793,1.0527382158393244,1449.9999999999977,0.6467546881238692
28,4015.1066496255885,0.09937105604900183,1249.9999999999775,0.9250427779716666,1449.9999999999964,0.6467546881238683
29,4015.1066496255885,0.09937105604900183,1099.999999999978,0.7973473401040104,1449.999999999998,0.6467546881238693
30,4015.1066496255885,0.09937105604900183,949.9999999999797,0.6696519022363554,1449.9999999999984,0.6467546881238696
31,4015.1066496255885,0.09937105604900183,799.9999999999836,0.5419564643687024,1449.9999999999984,0.6467546881238695
32,4015.1066496255885,0.09937105604900183,650.0000000000084,0.41426102650106705,1449.9999999999986,0.6467546881238698
33,4015.1066496255885,0.09937105604900183,500.0000000000067,0.28656558863340914,1449.9999999999986,0.6467546881238697
34,4015.1066496255885,0.09937105604900183,350.0000000000032,0.1588701507657497,1449.9999999999986,0.6467546881238698
35,4015.1066496255876,0.09937105604900176,200.0000000000004,0.031174712898090862,1449.999999999998,0.6467546881238693
36,4015.1066496255885,0.09937105604900183,1399.9999999999786,1.052738215839324,1299.9999999999982,0.545243525279662
37,4015.1066496255885,0.09937105604900183,1249.9999999999789,0.9250427779716676,1299.9999999999982,0.545243525279662
38,4015.1066496255885,0.09937105604900183,1099.9999999999793,0.7973473401040115,1299.999999999997,0.5452435252796612
39,4015.1066496255885,0.09937105604900183,949.9999999999801,0.6696519022363558,1299.999999999998,0.5452435252796618
40,4015.1066496255885,0.09937105604900183,799.9999999999843,0.5419564643687029,1299.9999999999984,0.5452435252796621
41,4015.1066496255885,0.09937105604900183,650.0000000000088,0.4142610265010673,1299.9999999999984,0.5452435252796621
42,4015.1066496255885,0.09937105604900183,500.00000000000574,0.2865655886334083,1299.9999999999977,0.5452435252796617
43,4015.1066496255885,0.09937105604900183,350.0000000000036,0.15887015076575,1299.999999999998,0.5452435252796618
44,4015.106649625588,0.0993710560490018,200.0000000000005,0.03117471289809096,1299.9999999999984,0.5452435252796621
45,4015.106649625588,0.0993710560490018,1399.9999999999782,1.0527382158393235,1149.999999999997,0.44373236243545383
46,4015.1066496255885,0.09937105604900183,1249.9999999999807,0.9250427779716691,1149.9999999999973,0.4437323624354539
47,4015.1066496255885,0.09937105604900183,1099.9999999999786,0.7973473401040109,1149.9999999999975,0.44373236243545405
48,4015.106649625588,0.0993710560490018,949.9999999999807,0.6696519022363563,1149.999999999997,0.44373236243545383
49,4015.1066496255885,0.09937105604900183,799.9999999999842,0.5419564643687028,1149.999999999997,0.44373236243545383
