,investment_cost,avg_p_peak,avg_papr,avg_daily_peak_increase,total_cost_per_user,avg_soc_t_dep_percent,lowest_soc_percent,highest_soc_percent,soc_range,num_cp,p_cp_rated,avg_num_charging_days,economic_weight,technical_weight,social_weight,objective_value,mip_gap
config_1_opportunistic,2000.0,16.07118803428564,1.96220275302368,0.9999999999999953,31.148839709616162,90.08995736346864,55.207715734346884,100.0,44.792284265653116,10.0,2.4,6.1,0.4,0.5,0.1,1845.1421779439995,0.0
config_1_opportunistic,2000.0,16.071188034285658,1.9458417520340936,0.9999999999999964,33.14110146618766,93.46177841121424,68.1699168180675,100.0,31.830083181932494,10.0,2.4,6.5,0.4,0.4,0.2,1890.5276313831375,2.766208992866333e-13
config_1_opportunistic,2000.0,16.07118803428564,1.9386575645781294,0.9999999999999953,33.8708896079458,94.00285255591996,67.32505337911692,100.0,32.67494662088308,10.0,2.4,6.5,0.4,0.30000000000000004,0.3,1926.285003006399,0.0
config_1_opportunistic,2000.0,16.07118803428564,1.938388502553509,0.9999999999999953,33.90090765154762,94.11145081423766,67.3013640262364,100.0,32.6986359737636,10.0,2.4,6.5,0.4,0.2,0.4,1960.5730697826195,3.47919206298863e-13
config_1_opportunistic,2000.0,16.071188034285658,1.9367355193441784,0.9999999999999963,33.99722259968961,94.4070187533898,65.70878106318607,100.0,34.291218936813934,10.0,2.4,6.6,0.4,0.1,0.5,1994.4300089514593,0.0
config_1_opportunistic,2000.0,16.6806576379119,2.0081858781700874,1.039413437843192,34.360808074588356,96.0316747280096,73.65600490082798,100.0,26.34399509917202,10.0,2.4,6.8,0.4,0.0,0.6,2027.4689903592366,1.906491542368824e-13
config_1_opportunistic,2000.0,16.07118803428564,1.9622027530236814,0.9999999999999953,31.148839709616244,90.08995736346861,55.207715734346884,100.0,44.792284265653116,10.0,2.4,6.1,0.30000000000000004,0.6000000000000001,0.1,1440.05906033135,1.8947029191226152e-13
config_1_opportunistic,2000.0,16.07118803428564,1.9459780798274715,0.9999999999999953,33.1450365583629,93.48852459768963,68.1699168180675,100.0,31.830083181932494,10.0,2.4,6.5,0.30000000000000004,0.5,0.2,1485.6746838006702,0.0
config_1_opportunistic,2000.0,16.071188034285658,1.9399771890048167,0.9999999999999968,33.89217016527077,94.30449161850223,70.83313065809813,100.0,29.166869341901872,10.0,2.4,6.5,0.30000000000000004,0.4,0.3,1521.9164073387456,1.79279498674297e-13
config_1_opportunistic,2000.0,16.071188034285676,1.939584274205113,0.9999999999999974,33.91841188252734,94.38936901761905,71.20932702578277,100.0,28.79067297421723,10.0,2.4,6.5,0.30000000000000004,0.30000000000000004,0.4,1556.2329531202672,1.4610516695931998e-14
