,investment_cost,avg_p_peak,avg_papr,avg_daily_peak_increase,total_cost_per_user,avg_soc_t_dep_percent,lowest_soc_percent,highest_soc_percent,soc_range,num_cp,p_cp_rated,avg_num_charging_days,economic_weight,technical_weight,social_weight,objective_value,mip_gap
config_3_opportunistic,200.0,16.32833089142857,2.0829734522689534,1.014269637985397,23.887749218021746,63.79806813988156,44.62593376447887,89.23105967647551,44.60512591199664,1.0,2.4,7.0,1.0,0.0,0.0,2230.0293773666685,0.0
config_3_opportunistic,200.0,16.351393194476188,2.0786384926507253,1.0172578362541531,24.535585073305885,82.4516682928048,61.505986746101826,100.0,38.494013253898174,1.0,2.4,6.2,0.9,0.0,0.1,2048.673238044193,0.07592144116114329
config_3_opportunistic,200.0,16.328330891428614,2.0767151553393304,1.0152151829147569,24.528335029209796,81.51996317272237,49.76376539984253,100.0,50.23623460015747,1.0,2.4,5.0,0.8,0.1,0.1,1853.761383638875,0.7963012784633181
config_3_opportunistic,200.0,16.39951441937127,2.072577321973723,1.0192219927321595,26.79144882646448,86.1736312215429,61.505986746101826,100.0,38.494013253898174,1.0,2.4,6.8,0.8,0.0,0.2,1857.197277281895,0.8068137608294544
config_3_opportunistic,200.0,16.157407188908586,2.0576765959176413,1.005800591700096,24.267641145689787,80.3059956686878,51.913712456570224,100.0,48.086287543429776,1.0,2.4,5.4,0.7000000000000001,0.2,0.1,1644.723540231644,0.851584485547836
config_3_opportunistic,200.0,16.169522331631587,2.0467530134366037,1.006528246950695,26.791448826464524,86.5841428625163,61.505986746102955,100.0,38.494013253897045,1.0,2.4,5.6,0.7000000000000001,0.1,0.2,1653.2668365257468,0.26454759822961993
config_3_opportunistic,200.0,16.328330891428568,2.069376932639893,1.018510216173342,26.776857317629975,85.71293637864163,58.172653412773144,100.0,41.827346587226856,1.0,2.4,6.8,0.7000000000000001,0.0,0.3,1667.2037547441723,0.48473762669444315
config_3_opportunistic,200.0,16.210444789126104,2.063276811171727,1.008986116556043,24.342622605276294,80.82197086622426,55.95043119054627,100.0,44.04956880945373,1.0,2.4,5.2,0.6000000000000001,0.30000000000000004,0.1,1433.3000906555872,0.7770249437183491
config_3_opportunistic,200.0,16.16952233163158,2.0488351015051225,1.0065282469506949,26.302519164778722,85.87539848875741,57.21474579200026,100.0,42.78525420799974,1.0,2.4,5.6,0.6000000000000001,0.2,0.2,1448.0209851642082,0.4784419810204105
config_3_opportunistic,200.0,16.179964623047617,2.049598383336543,1.007812921788618,26.79144882646525,84.87449206927482,61.50598674608899,100.0,38.49401325391101,1.0,2.4,6.4,0.6000000000000001,0.1,0.3,1466.4042549594667,0.7763424198676616
config_3_opportunistic,200.0,16.242616605714282,2.0552561814098977,1.0109184083826395,26.864406370624767,86.65882203100486,60.94023598808078,100.0,39.05976401191922,1.0,2.4,6.8,0.6000000000000001,0.0,0.4,1470.927334310585,0.17400830228584854
config_3_opportunistic,200.0,16.071188034285715,2.0494103627546485,1.0,23.93310921802169,70.56377524127355,20.935370042289325,100.0,79.06462995771068,1.0,2.4,4.2,0.5,0.5,0.0,1183.8199408094351,0.3399105275789919
config_3_opportunistic,200.0,16.120494375523812,2.0531355734219074,1.0033192929605805,24.166084271975507,80.1926688623638,59.227326792976406,100.0,40.772673207023594,1.0,2.4,4.6,0.5,0.4,0.1,1224.0507920356536,0.8616564393739513
config_3_opportunistic,200.0,16.156902319999997,2.0458282632740663,1.0057702684492191,26.64884600991191,85.63906760053783,61.308102004618924,100.0,38.691897995381076,1.0,2.4,5.2,0.5,0.30000000000000004,0.2,1242.6857473911093,0.7808142304580103
config_3_opportunistic,200.0,16.192898955008186,2.04966873102924,1.0079322851143535,26.79144882646421,86.8846516121571,61.505986746101826,100.0,38.494013253898174,1.0,2.4,5.4,0.5,0.2,0.3,1251.5029074337924,0.37878888494798935
config_3_opportunistic,200.0,16.215711688563392,2.0525490308051793,1.0093024551347571,26.791448956213294,86.96960639733501,61.505986746101826,100.0,38.494013253898174,1.0,2.4,6.0,0.5,0.1,0.4,1263.9729525413175,0.25745843980107586
config_3_opportunistic,200.0,16.242616605714282,2.0555690476225315,1.0109184083826395,26.864406370623772,86.27162641132668,61.50598674610542,100.0,38.49401325389458,1.0,2.4,6.8,0.5,0.0,0.5,1281.2632448107522,0.5515545307385736
config_3_opportunistic,200.0,16.157402397735712,2.0564754805653274,1.0058003039344314,24.386289144343554,81.420542643525,57.87802407779209,100.0,42.12197592220791,1.0,2.4,5.6,0.4,0.5,0.1,1014.077017293643,0.8981450920924305
config_3_opportunistic,200.0,16.17731453942379,2.050138005939926,1.006996259671915,26.17847924063427,86.0594703097789,57.21474579200026,100.0,42.78525420799974,1.0,2.4,5.6,0.4,0.4,0.2,1034.0977940080672,0.8850914585117147
config_3_opportunistic,200.0,16.17199726393378,2.04660720135472,1.0066768954252316,26.836808826464534,86.65692554157795,60.39487563499072,100.0,39.60512436500928,1.0,2.4,5.4,0.4,0.30000000000000004,0.3,1048.568681556814,0.8965086850779955
config_3_opportunistic,200.0,16.182157085477037,2.0472058818967382,1.0072871108936035,26.836808826464512,86.7938191100745,61.505986746101826,100.0,38.494013253898174,1.0,2.4,5.8,0.4,0.2,0.4,1061.9079765240042,0.870221628234469
config_3_opportunistic,200.0,16.195288036483863,2.047797097676761,1.0080757772480933,27.18457089287076,87.47723016343153,60.39487563499071,100.0,39.60512436500929,1.0,2.4,6.2,0.4,0.1,0.5,1075.6349152728828,0.8701824008071738
config_3_opportunistic,200.0,16.156902319999997,2.0421270033007635,1.0057702684492191,27.23649810226586,86.94997796296478,61.505986746101925,100.0,38.494013253898075,1.0,2.4,6.8,0.4,0.0,0.6,1080.694493626932,0.09377884226347209
config_3_opportunistic,200.0,16.16119239489926,2.0580681921053032,1.0060279373514587,24.147339392866265,81.06098427124063,49.76376539984339,100.0,50.23623460015661,1.0,2.4,5.4,0.30000000000000004,0.6000000000000001,0.1,804.3757864935445,0.8991293654983344
config_3_opportunistic,200.0,16.159360073609335,2.0472703622110133,1.0059178851434176,26.33928383133835,85.9197892563929,61.505986746101826,100.0,38.494013253898174,1.0,2.4,5.2,0.30000000000000004,0.5,0.2,823.8704290360971,0.8726152091813868
config_3_opportunistic,200.0,16.172791545846586,2.046910325291967,1.0067246012936253,26.836808826464527,86.47404072947214,62.61709785721295,100.0,37.38290214278705,1.0,2.4,6.0,0.30000000000000004,0.4,0.3,838.0787479296672,0.8964491830369958
config_3_opportunistic,200.0,16.191432908784982,2.049133648519674,1.0078442319847842,26.836808826464267,86.96089878070372,58.45657585735974,100.0,41.54342414264026,1.0,2.4,5.6,0.30000000000000004,0.30000000000000004,0.4,851.4605257996633,0.7421874670573148
config_3_opportunistic,200.0,16.197459154096652,2.048723291905527,1.0082061781163898,27.11969578014981,87.23611798144933,61.505986746101826,100.0,38.494013253898174,1.0,2.4,6.2,0.30000000000000004,0.2,0.5,865.4027164382543,0.793218960399623
config_3_opportunistic,200.0,16.215840388184038,2.0497205784938943,1.0093101850440829,27.23649810226591,87.77820198255709,61.505986746101826,100.0,38.494013253898174,1.0,2.4,5.6,0.30000000000000004,0.1,0.6,875.3302594116861,0.4258539416400068
config_3_opportunistic,200.0,16.32833089142857,2.062719217681894,1.0157431319025014,27.23649810226587,87.08089668133093,61.29334779916701,100.0,38.70665220083299,1.0,2.4,7.0,0.30000000000000004,0.0,0.7,887.4162338100102,0.7182349805813556
config_3_opportunistic,200.0,16.071188034285715,2.049614567978331,1.0,23.93310921802153,71.56437869997592,36.59946297165391,100.0,63.40053702834609,1.0,2.4,3.6,0.2,0.8,0.0,552.9778895829595,0.591236264304437
config_3_opportunistic,200.0,16.156902319999997,2.0575869595039515,1.0057702684492191,24.124467842671148,80.67317133603487,49.76376539984339,100.0,50.23623460015661,1.0,2.4,4.8,0.2,0.7000000000000001,0.1,595.8864536282344,1.091392458786489
config_3_opportunistic,200.0,16.16005704973116,2.048076831910803,1.005959746667148,26.19419353352029,85.6705289864127,61.505986746101826,100.0,38.494013253898174,1.0,2.4,5.6,0.2,0.6000000000000001,0.2,616.6524653159005,1.152018652735599
config_3_opportunistic,200.0,16.161308125557387,2.0453902574790153,1.0060348883237227,26.836808826464512,86.45327924985148,61.505986746101826,100.0,38.494013253898174,1.0,2.4,6.0,0.2,0.5,0.3,630.3134036298214,0.8985923613724017
config_3_opportunistic,200.0,16.196920564217503,2.0494511206191217,1.00817382952897,26.8368088264635,86.85672218719341,61.30810200461638,100.0,38.69189799538362,1.0,2.4,5.6,0.2,0.4,0.4,645.6742710637998,1.6044181437996525
config_3_opportunistic,400.0,16.23833651641014,2.05508932090756,1.0112524021486036,28.86146467760839,94.85725453623027,67.14938631487608,100.0,32.85061368512392,2.0,2.4,6.4,0.2,0.30000000000000004,0.5,647.9704030622017,0.8396536949888057
config_3_opportunistic,400.0,16.188884319587164,2.0494110288081897,1.0079232902194282,28.861464677608524,94.83288056839598,75.62772308026679,100.0,24.37227691973321,2.0,2.4,6.4,0.2,0.2,0.6,652.3430293203226,0.8012566772084282
config_3_opportunistic,400.0,16.156902319999983,2.0448020176006563,1.0057702684492178,28.861464677608417,94.41049778952973,66.37996238863748,100.0,33.62003761136252,2.0,2.4,6.4,0.2,0.1,0.7,660.0228473554482,0.8981701045814191
config_3_opportunistic,400.0,16.32833089142857,2.0693708841904566,1.019132344689141,28.77074467760837,94.54584851406213,67.14938631487608,100.0,32.85061368512392,2.0,2.4,6.8,0.2,0.0,0.8,663.7261508002648,0.848443943663537
config_3_opportunistic,200.0,16.071188034285715,2.0496458800435415,1.0,23.933109218021517,72.07935515064408,36.59946297165387,100.0,63.40053702834613,1.0,2.4,3.2,0.1,0.9,0.0,341.7581815882174,0.72601123576372
config_3_opportunistic,400.0,16.071188034285715,2.045472849989805,1.0,26.358355535960396,87.34195461358954,62.80040139132744,100.0,37.19959860867256,2.0,2.4,5.2,0.1,0.8,0.1,384.63529321911216,1.1578647026905478
config_3_opportunistic,400.0,16.156902319999997,2.0497891551158047,1.0057702684492191,27.678531847846862,91.49095276452991,63.0840132297111,100.0,36.9159867702889,2.0,2.4,5.4,0.1,0.7000000000000001,0.2,398.3596785407468,0.8999653342146285
config_3_opportunistic,400.0,16.19319290926974,2.0505579040419284,1.008213343608998,28.47439989297475,93.47737495288649,64.84813909699008,100.0,35.15186090300992,2.0,2.4,5.8,0.1,0.6000000000000001,0.3,406.21419302608257,0.8997758474736769
config_3_opportunistic,400.0,16.20462148069831,2.0507548715588357,1.0089827127355604,28.85225294596903,94.47539370008012,65.40369465254562,100.0,34.596305347454376,2.0,2.4,6.0,0.1,0.5,0.4,412.4623927537049,0.8943548565939955
config_3_opportunistic,400.0,16.237667172268825,2.0551601243639945,1.0112073420358332,28.861464677608502,94.9416212184906,77.33239282665764,100.0,22.66760717334236,2.0,2.4,6.6,0.1,0.4,0.5,417.6634076096991,0.8846703400690273
config_3_opportunistic,400.0,16.237667172268676,2.0549640582409774,1.0112073420358234,28.861464677608506,94.99957486339022,77.33239282665764,100.0,22.66760717334236,2.0,2.4,6.4,0.1,0.30000000000000004,0.6,422.62075146999075,0.6777180777087882
config_3_opportunistic,400.0,16.23766717226867,2.0548745179420265,1.011207342035823,28.861464677608474,94.9967158810333,77.33239282666237,100.0,22.66760717333763,2.0,2.4,6.4,0.1,0.2,0.7,427.6310154149985,0.8981865537300545
config_3_opportunistic,400.0,16.23766717226868,2.0550292211834775,1.0112073420358239,28.86146467760845,95.09618952215061,77.33239282665764,100.0,22.66760717334236,2.0,2.4,6.4,0.1,0.1,0.8,432.51251482081994,0.8961379715442024
config_3_opportunistic,400.0,16.463590981661707,2.0828101253102935,1.025705788326543,28.77074467760837,94.86989658443348,74.11256846035968,100.0,25.887431539640318,2.0,2.4,6.8,0.1,0.0,0.9,437.2787998910294,0.8190531319193413
config_3_opportunistic,6000.0,16.071188034285715,2.0515488502036137,1.0,28.688132335676507,80.1477550361081,25.55968958900771,100.0,74.44031041099228,4.0,7.2,4.0,0.0,1.0,0.0,116.99731285883527,0.0
config_3_opportunistic,6000.0,16.071188034285715,2.0467553033561194,1.0,29.844895442992293,91.5975581720929,69.04111743350423,100.0,30.958882566495774,4.0,7.2,6.0,0.0,0.9,0.1,138.35473064027929,0.8337040971038611
config_3_opportunistic,6000.0,16.071188034285715,2.0407682957401616,1.0,31.20637259592013,95.38151888509788,72.87370769121932,100.0,27.126292308780677,4.0,7.2,6.0,0.0,0.8,0.2,148.8161425241993,0.8862729782281398
config_3_opportunistic,6000.0,16.071188034285715,2.0376129528977196,1.0,32.177493844508774,97.3199313560484,73.68421052631578,100.0,26.31578947368422,4.0,7.2,6.2,0.0,0.7000000000000001,0.3,153.38083340297354,0.8958076748221151
config_3_opportunistic,6000.0,16.071188034285715,2.037234396003564,1.0,32.27028765213017,97.72387806320401,73.99448133438865,100.0,26.005518665611348,4.0,7.2,6.6,0.0,0.6000000000000001,0.4,155.96368854546535,0.8888559254389073
config_3_opportunistic,6000.0,16.071188034285697,2.0371932134821322,0.9999999999999984,32.27882580825819,97.72891216927135,73.99448133435668,100.0,26.005518665643322,4.0,7.2,6.6,0.0,0.5,0.5,158.37189031054015,0.8859166564317561
config_3_opportunistic,6000.0,16.071188034285715,2.037229992727304,1.0,32.27882580825903,97.72387806320401,73.99448133438865,100.0,26.005518665611348,4.0,7.2,6.6,0.0,0.4,0.6,160.74428041654951,0.8701129070449861
config_3_opportunistic,6000.0,16.071188034285715,2.0372610828951054,1.0,32.29730379419461,97.72891216927265,73.99448133438864,100.0,26.005518665611362,4.0,7.2,6.6,0.0,0.30000000000000004,0.7,163.2392724417149,0.8410659832363094
config_3_opportunistic,6000.0,16.071188034285715,2.0371420951898633,1.0,32.26120328431405,97.73394627534124,73.99448133438864,100.0,26.005518665611362,4.0,7.2,6.6,0.0,0.2,0.8,166.1464067803647,0.7862057241040074
config_3_opportunistic,6000.0,16.071188034285715,2.0376803106187653,1.0,32.26721385971342,97.73394627534124,73.99448133438864,100.0,26.005518665611362,4.0,7.2,6.4,0.0,0.1,0.9,168.6283714443623,0.6527888270323063
config_3_opportunistic,6000.0,16.707153714,2.119593945232677,1.0453989379729676,31.94056979204361,97.28383731459624,73.99448133438864,100.0,26.005518665611362,4.0,7.2,6.4,0.0,0.0,1.0,170.3083107545863,0.0
