,investment_cost,avg_p_peak,avg_papr,avg_daily_peak_increase,total_cost_per_user,avg_soc_t_dep_percent,lowest_soc_percent,highest_soc_percent,soc_range,num_cp,p_cp_rated,avg_num_charging_days,economic_weight,technical_weight,social_weight,objective_value,mip_gap
config_2_opportunistic,200.0,16.373489159125178,2.0715823538023277,1.0197428489351616,26.864406370625318,86.34002694218678,62.436098128935846,100.0,37.563901871064154,1.0,2.4,7.0,0.6000000000000001,0.0,0.4,1473.2483483961234,0.32263795304995985
config_2_opportunistic,200.0,16.071188034285715,2.049508184492615,1.0,23.93310921802179,72.91957504571812,24.64627112702964,100.0,75.35372887297036,1.0,2.4,3.8,0.5,0.5,0.0,1182.155980334062,0.20484163937284178
config_2_opportunistic,200.0,16.156902319999997,2.0571653737904607,1.0057702684492191,24.359365303125642,81.25170257734491,47.39966617182934,100.0,52.60033382817066,1.0,2.4,5.2,0.5,0.4,0.1,1223.9461185138734,0.8761587231367647
config_2_opportunistic,200.0,16.174091533289502,2.047961738335609,1.0068026806617498,26.64884600991244,86.13108650622297,61.50598674610181,100.0,38.49401325389819,1.0,2.4,5.8,0.5,0.30000000000000004,0.2,1240.8144123421837,0.6228171625491502
config_2_opportunistic,200.0,16.18153480732286,2.0479760030397665,1.0072497358517587,26.791448868067135,86.44879909459434,61.505986746101826,100.0,38.494013253898174,1.0,2.4,6.2,0.5,0.2,0.3,1256.6131379467079,0.7609433052697085
config_2_opportunistic,200.0,16.1731404796054,2.046814786523955,1.0067455588248333,26.791448826464528,86.70909089666439,61.505986746101826,100.0,38.494013253898174,1.0,2.4,6.4,0.5,0.1,0.4,1267.5281337607328,0.5375204651153711
config_2_opportunistic,200.0,16.35139319447619,2.0666172414578083,1.0177857852419,27.23649810226531,87.43385198995124,61.505986746101826,100.0,38.494013253898174,1.0,2.4,6.8,0.5,0.0,0.5,1275.3997645023455,0.0943535668211799
config_2_opportunistic,200.0,16.156902319999997,2.0562024018421394,1.0057702684492191,24.394770446816192,81.53720140542917,49.76376539984339,100.0,50.23623460015661,1.0,2.4,5.2,0.4,0.5,0.1,1013.2525433497733,0.8232033489666739
config_2_opportunistic,200.0,16.182678263511544,2.050640445714415,1.0080532718847954,26.31975954976868,85.7195881023006,60.39487563499072,100.0,39.60512436500928,1.0,2.4,5.4,0.4,0.4,0.2,1033.4556990312064,0.86475523379137
config_2_opportunistic,200.0,16.17279154584643,2.046096048443258,1.0067246012936153,26.836808826463148,86.75423181370887,57.21474579200026,100.0,42.78525420799974,1.0,2.4,6.0,0.4,0.30000000000000004,0.3,1045.7296594177733,0.6459479286695496
config_2_opportunistic,200.0,16.19774150106143,2.0500092354976354,1.0082231363360417,26.836808826464413,86.96962083462385,59.28376452388074,100.0,40.71623547611926,1.0,2.4,5.6,0.4,0.2,0.4,1060.9919115463406,0.7671308418453787
config_2_opportunistic,200.0,16.19854324337405,2.047461214604764,1.0082712902882276,27.236498102265962,87.67482171846937,61.505986746101826,100.0,38.494013253898174,1.0,2.4,6.0,0.4,0.1,0.5,1071.458834715721,0.47663520999549086
config_2_opportunistic,200.0,16.345641157142854,2.0690309712507213,1.019484584044821,27.236498102265823,87.16335496759234,61.505986746102955,100.0,38.494013253897045,1.0,2.4,6.8,0.4,0.0,0.6,1080.9277731386248,0.11534001875094277
config_2_opportunistic,200.0,16.156902319999997,2.057309048446222,1.0057702684492191,24.226060508776747,81.37386703222117,55.95043119054627,100.0,44.04956880945373,1.0,2.4,5.6,0.30000000000000004,0.6000000000000001,0.1,804.2376440974076,0.8978035544441059
config_2_opportunistic,200.0,16.158643417880693,2.047814278580261,1.0058748416303744,26.19551175992637,85.60838925359893,61.50598674610192,100.0,38.49401325389808,1.0,2.4,5.4,0.30000000000000004,0.5,0.2,824.2822489344039,0.8998970991668364
config_2_opportunistic,200.0,16.167116096126133,2.0453801539726717,1.0063837245179221,26.836808826464484,86.73688764063843,61.48534773716728,100.0,38.51465226283272,1.0,2.4,5.8,0.30000000000000004,0.4,0.3,838.2694210793344,0.8414140438753323
config_2_opportunistic,200.0,16.191154388828142,2.049324694152633,1.00868417669007,26.836808826464523,86.74298023900656,58.45657585735974,100.0,41.54342414264026,1.0,2.4,5.8,0.30000000000000004,0.30000000000000004,0.4,852.212577782981,0.826578743266819
config_2_opportunistic,200.0,16.219701564371075,2.0503814408814773,1.0095420935894648,27.281858102265517,87.72892333101431,58.45657585735974,100.0,41.54342414264026,1.0,2.4,5.4,0.30000000000000004,0.2,0.5,864.2180832437708,0.6620271769124035
config_2_opportunistic,200.0,16.218021161757267,2.0501848052413925,1.0094411658651272,27.236498102265948,87.63683054418098,61.505986746101826,100.0,38.494013253898174,1.0,2.4,5.8,0.30000000000000004,0.1,0.6,877.4843061595068,0.647607401598444
config_2_opportunistic,400.0,16.41404517714286,2.0764935878270707,1.0215134003517206,28.770744677608356,93.78219680310136,72.00808263775305,100.0,27.99191736224695,2.0,2.4,6.8,0.30000000000000004,0.0,0.7,888.7345986051458,0.8655113260798017
config_2_opportunistic,200.0,16.071188034285715,2.0500316818110105,1.0,23.933109218021723,70.35147710026015,38.80595035062713,100.0,61.19404964937287,1.0,2.4,3.6,0.2,0.8,0.0,553.2219189897768,0.6336565298588105
config_2_opportunistic,200.0,16.156902319999983,2.0574433661349967,1.0057702684492178,24.124467915530293,80.59380142455585,51.913712456570224,100.0,48.086287543429776,1.0,2.4,5.0,0.2,0.7000000000000001,0.1,596.1183504131609,1.0494309581616046
config_2_opportunistic,200.0,16.1591196956767,2.0482402864011116,1.0059034476523527,26.1955113544196,85.50833255968759,61.50598674611225,100.0,38.49401325388775,1.0,2.4,5.4,0.2,0.6000000000000001,0.2,616.6454392375681,0.9691032437784545
config_2_opportunistic,200.0,16.161308125557387,2.0454133124961085,1.0060348883237227,26.836808826464527,86.4454261222377,61.505986746101826,100.0,38.494013253898174,1.0,2.4,5.8,0.2,0.5,0.3,630.3363730123493,0.8993911466106567
config_2_opportunistic,400.0,16.242616605714286,2.0555513144835835,1.0115405368984385,28.85225294596906,94.84796237756315,71.05553625158498,100.0,28.944463748415018,2.0,2.4,6.2,0.2,0.4,0.4,640.175390036618,0.8776774652275622
config_2_opportunistic,400.0,16.242616605714286,2.0559250752495406,1.0115405368984385,28.861464677608446,94.94284918596844,71.75723648041131,100.0,28.242763519588692,2.0,2.4,5.8,0.2,0.30000000000000004,0.5,645.8726821378605,0.8692876911748347
config_2_opportunistic,400.0,16.242616605714268,2.056381389888146,1.011540536898437,28.86146467760845,95.24443723515871,72.36422598742021,100.0,27.635774012579787,2.0,2.4,6.6,0.2,0.2,0.6,650.0424788346029,0.666418179608978
config_2_opportunistic,400.0,16.242616605714268,2.0564048835223483,1.011540536898437,28.861464677608364,95.24432336847389,72.36422598742088,100.0,27.63577401257912,2.0,2.4,6.2,0.2,0.1,0.7,656.1159839427379,0.7809563920281706
config_2_opportunistic,400.0,16.454884529197617,2.0857004910255887,1.0265792680838308,28.770744677608366,94.67532960816985,71.69561329260998,100.0,28.304386707390023,2.0,2.4,6.8,0.2,0.0,0.8,657.7032885946621,0.21780066303652607
config_2_opportunistic,200.0,16.071188034285715,2.0497060511705345,1.0,23.933109218021738,71.10872928870619,36.59946297165391,100.0,63.40053702834609,1.0,2.4,3.2,0.1,0.9,0.0,342.1742189641461,0.7444155735985064
config_2_opportunistic,400.0,16.071188034285715,2.04523725026225,1.0,26.366041488934787,87.82519833377897,61.935517944192966,100.0,38.064482055807034,2.0,2.4,5.0,0.1,0.8,0.1,383.70500223307005,1.5183333137122417
config_2_opportunistic,400.0,16.156902319999983,2.0496076501917293,1.0057702684492178,27.775118335268814,91.9845714257169,65.02845767415555,100.0,34.97154232584445,2.0,2.4,5.4,0.1,0.7000000000000001,0.2,397.788561954729,1.3430160116952607
config_2_opportunistic,400.0,16.156902319999997,2.0466198583352124,1.0057702684492191,28.4743998929746,93.86659637917334,67.16536512155017,100.0,32.83463487844983,2.0,2.4,6.0,0.1,0.6000000000000001,0.3,404.80994205835054,1.1121810279232205
config_2_opportunistic,400.0,16.242616605714286,2.055876081583678,1.0115405368984385,28.85225294596909,94.87019599850355,70.2913186067707,100.0,29.7086813932293,2.0,2.4,6.4,0.1,0.5,0.4,409.68358784665986,0.8990054820897273
config_2_opportunistic,400.0,16.242616605714286,2.0559295048048862,1.0115405368984385,28.861464677608428,95.15082863203307,71.75723648041362,100.0,28.242763519586376,2.0,2.4,6.2,0.1,0.4,0.5,414.3856680939499,0.8720186628145566
config_2_opportunistic,400.0,16.242616605714268,2.0558183731120714,1.011540536898437,28.861448571081553,95.0608289841186,71.76236544499585,100.0,28.23763455500415,2.0,2.4,6.4,0.1,0.30000000000000004,0.6,419.54175242423736,0.8996941801547004
config_2_opportunistic,400.0,16.242616605714268,2.0560625026797377,1.011540536898437,28.86146467760844,95.137092657937,71.7572364804125,100.0,28.2427635195875,2.0,2.4,6.0,0.1,0.2,0.7,424.27501069943935,0.8120773886734954
config_2_opportunistic,400.0,16.242616605714286,2.0564117147427905,1.0115405368984385,28.86146467760837,95.15326612378692,71.75723648041085,100.0,28.242763519589147,2.0,2.4,6.4,0.1,0.1,0.8,429.3944635677075,0.7463028537975964
config_2_opportunistic,400.0,16.431355442857143,2.084999159334996,1.0276985203513225,28.77074467760836,94.7487559285454,71.762365444996,100.0,28.237634555004007,2.0,2.4,6.8,0.1,0.0,0.9,432.4902888001568,0.229178753537355
config_2_opportunistic,6000.0,16.071188034285715,2.0515488502036137,1.0,28.688132335676507,80.1477550361081,25.55968958900771,100.0,74.44031041099228,4.0,7.2,4.0,0.0,1.0,0.0,116.99731285883527,0.0
config_2_opportunistic,6000.0,16.071188034285715,2.0479576033119344,1.0,29.889583940787105,92.82904292372291,69.04111743350423,100.0,30.958882566495774,4.0,7.2,6.0,0.0,0.9,0.1,138.41556317221546,0.7795270389863468
config_2_opportunistic,6000.0,16.071188034285715,2.041959146079325,1.0,31.24635075935901,95.73955747412806,72.87370769121932,100.0,27.126292308780677,4.0,7.2,6.0,0.0,0.8,0.2,148.61049241358091,0.8241820362342689
config_2_opportunistic,6000.0,16.071188034285697,2.0378824026785565,0.9999999999999984,32.17524000583353,97.47194177427859,73.68421052631578,100.0,26.31578947368422,4.0,7.2,6.6,0.0,0.7000000000000001,0.3,153.0460529163174,0.8274145289099586
config_2_opportunistic,6000.0,16.071188034285715,2.037495070304852,1.0,32.276571998910484,97.44910730318973,73.99448133438865,100.0,26.005518665611348,4.0,7.2,6.8,0.0,0.6000000000000001,0.4,155.76695139159415,0.8956532304464893
config_2_opportunistic,6000.0,16.071188034285715,2.0371400107248663,1.0,32.264543796638364,97.72387806320401,73.99448133438864,100.0,26.005518665611362,4.0,7.2,6.6,0.0,0.5,0.5,158.23859116122827,0.8710044205098234
config_2_opportunistic,6000.0,16.071188034285715,2.037365318213889,1.0,32.25466079147682,97.7289121692726,73.99448133438938,100.0,26.005518665610623,4.0,7.2,6.6,0.0,0.4,0.6,161.03850655872577,0.8595797674063094
config_2_opportunistic,6000.0,16.071188034285697,2.0373450850392842,0.9999999999999984,32.28399021400708,97.66226288782488,73.99448133438865,100.0,26.005518665611348,4.0,7.2,6.8,0.0,0.30000000000000004,0.7,163.24761524853182,0.7026664505116323
config_2_opportunistic,6000.0,16.071188034285715,2.03704036059242,1.0,32.30561318597534,97.72891216927265,73.99448133438865,100.0,26.005518665611348,4.0,7.2,6.6,0.0,0.2,0.8,166.08100815128796,0.8025226963009583
config_2_opportunistic,6000.0,16.071188034285715,2.0370917040853853,1.0,32.229429780210864,97.72891216927265,73.99448133438864,100.0,26.005518665611362,4.0,7.2,6.4,0.0,0.1,0.9,168.67114186849773,0.6997218393680299
config_2_opportunistic,6000.0,16.73108033177698,2.1172051458909205,1.0450408880282525,32.15340736181995,97.50571524683417,74.6461738736313,100.0,25.353826126368702,4.0,7.2,6.4,0.0,0.0,1.0,170.79861517547266,0.287065805763744
