,investment_cost,avg_p_peak,avg_papr,avg_daily_peak_increase,total_cost_per_user,avg_soc_t_dep_percent,lowest_soc_percent,highest_soc_percent,soc_range,num_cp,p_cp_rated,avg_num_charging_days,economic_weight,technical_weight,social_weight,objective_value,mip_gap
config_1_flexible,1000.0,16.457233147854105,2.104320367803027,1.0244765916653686,30.024735519391584,69.96495769780118,23.89307325704803,100.0,76.10692674295197,5.0,2.4,2.8,1.0,0.0,0.0,3060.7143088735174,0.0
config_1_flexible,1000.0,16.26437212135117,2.0703374253763576,1.0131194291911638,30.756081343220096,85.35943415189932,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.9,0.0,0.1,2796.204651498779,0.0
config_1_flexible,1000.0,16.071188034285715,2.0460370267793717,1.0,30.67257137467555,85.66095463509501,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.8,0.1,0.1,2503.8586386724724,0.0
config_1_flexible,1000.0,16.267968161515363,2.0599831364972,1.0133218446860135,32.9219123112825,89.11360064941712,51.50598674610178,100.0,48.49401325389822,5.0,2.4,2.8,0.8,0.0,0.2,2524.199110641514,5.404653091382613e-14
config_1_flexible,1000.0,16.071188034285715,2.0458628099613225,1.0,30.67257137467584,85.93502791520964,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.7000000000000001,0.2,0.1,2211.3206243622094,0.0
config_1_flexible,1000.0,16.071188034285715,2.035031877188572,1.0,32.921912311282185,89.66611871958281,51.50598674610178,100.0,48.49401325389822,5.0,2.4,2.8,0.7000000000000001,0.1,0.2,2232.1150684186177,2.444752193937582e-13
config_1_flexible,1000.0,16.267968161515363,2.0599471243189336,1.0133218446860137,32.92191231128241,89.07144895801237,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.7000000000000001,0.0,0.3,2248.698569545785,0.0
config_1_flexible,1000.0,16.071188034285697,2.0459206495646396,0.9999999999999984,30.669357692876297,85.71239555457619,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.6000000000000001,0.30000000000000004,0.1,1918.7253946280841,3.9105811131879237e-13
config_1_flexible,1000.0,16.071188034285715,2.0350318771885747,1.0,32.9219123112823,89.93571897586669,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.6000000000000001,0.2,0.2,1940.0241483383604,0.0
config_1_flexible,1000.0,16.071188034285715,2.0350318771885725,1.0,32.921912311282355,89.66611871958258,51.50598674610178,100.0,48.49401325389822,5.0,2.4,2.8,0.6000000000000001,0.1,0.3,1956.614527322888,1.510700109543972e-13
config_1_flexible,1000.0,16.267968161515363,2.0599831364971997,1.0133218446860135,32.92191231128256,89.47493759611994,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.6000000000000001,0.0,0.4,1973.1980284500569,1.8436967575673765e-13
config_1_flexible,1000.0,16.07638145101998,2.0520546407569396,1.0004599865856083,30.112864405222645,72.7419967438581,24.31931315413514,100.0,75.68068684586486,5.0,2.4,2.8,0.5,0.5,0.0,1590.9779072134843,0.0
config_1_flexible,1000.0,16.071188034285715,2.046181687827206,1.0,30.557207818785713,85.18651644039524,49.76376539984339,100.0,50.23623460015661,5.0,2.4,2.8,0.5,0.4,0.1,1625.8921644259947,0.0
config_1_flexible,1000.0,16.071188034285715,2.035229663232572,1.0,32.831192311281555,89.75171302630993,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.5,0.30000000000000004,0.2,1647.6674276809892,3.035940855365135e-13
config_1_flexible,1000.0,16.071188034285715,2.035031877188572,1.0,32.921912311282206,89.66611871958278,51.50598674610178,100.0,48.49401325389822,5.0,2.4,2.8,0.5,0.2,0.3,1664.5304850999921,0.0
config_1_flexible,1000.0,16.071188034285715,2.0350318771885734,1.0,32.92191231128305,89.6661187195826,51.50598674610178,100.0,48.49401325389822,5.0,2.4,2.8,0.5,0.1,0.4,1681.1139862271561,0.0
config_1_flexible,1000.0,16.267968161515363,2.058581052766273,1.0133218446860137,33.240768692669306,89.55191282124501,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.5,0.0,0.5,1697.492930019708,4.0184027530634665e-14
config_1_flexible,1000.0,16.071188034285697,2.0461816878272017,0.9999999999999984,30.5572078187859,85.18651644039528,49.76376539984339,100.0,50.23623460015661,5.0,2.4,2.8,0.4,0.5,0.1,1332.7239022199944,0.0
config_1_flexible,1000.0,16.071188034285715,2.0365717759664745,1.0,32.535315127834295,89.50219730495917,51.50598674610178,100.0,48.49401325389822,5.0,2.4,2.8,0.4,0.4,0.2,1355.1540292851905,0.0
config_1_flexible,1000.0,16.071188034285715,2.0346117794465832,1.0,33.01263231128229,89.94308287472903,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.4,0.30000000000000004,0.3,1372.3113031610228,0.0
config_1_flexible,1000.0,16.071188034285715,2.0346117794465832,1.0,33.01263231128129,89.66611871958267,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.4,0.2,0.4,1389.0072087175727,0.0
config_1_flexible,1000.0,16.071188034285715,2.0336760028909353,1.0,33.2407686926707,90.03550204551473,51.50598674610178,100.0,48.49401325389822,5.0,2.4,2.8,0.4,0.1,0.5,1405.4734414286465,6.471091341636717e-14
config_1_flexible,1000.0,16.265352212129237,2.0582877786117395,1.0131457395002592,33.240768692669235,89.62076329921257,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.4,0.0,0.6,1421.6326210756688,0.0
config_1_flexible,1000.0,16.071188034285715,2.046159962432188,1.0,30.5572078187865,85.04692726697077,49.76376539984339,100.0,50.23623460015661,5.0,2.4,2.8,0.30000000000000004,0.6000000000000001,0.1,1039.5319260421345,0.0
config_1_flexible,1000.0,16.071188034285715,2.0373540914266557,1.0,32.37785806129619,89.23181788357931,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.30000000000000004,0.5,0.2,1062.5556278200718,0.0
config_1_flexible,1000.0,16.071188034285715,2.034438856789138,1.0,33.012632311282296,89.91741881174697,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.30000000000000004,0.4,0.3,1079.948046959921,0.0
config_1_flexible,1000.0,16.071188034285715,2.034611779446582,1.0,33.01263231128213,89.65875482072018,51.50598674610178,100.0,48.49401325389822,5.0,2.4,2.8,0.30000000000000004,0.30000000000000004,0.4,1096.7757188513374,4.35353108410222e-13
config_1_flexible,1000.0,16.071188034285715,2.0338454244399506,1.0,33.18667456490018,89.9418265087108,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.30000000000000004,0.2,0.5,1113.3206482155244,0.0
config_1_flexible,1000.0,16.071188034285715,2.0336760028909415,1.0,33.24076869266878,90.02813814665174,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.30000000000000004,0.1,0.6,1129.6131324846067,0.0
config_1_flexible,1000.0,16.265352212129237,2.0577514593911737,1.0131457395002592,33.36427267199673,89.79997346691403,51.505986746101826,100.0,48.494013253898174,5.0,2.4,2.8,0.30000000000000004,0.0,0.7,1145.6859737016368,2.1830680372167084e-13
config_1_flexible,1000.0,16.07638145101998,2.0520546407569396,1.0004599865856083,30.11286440522263,72.74199674385811,24.31931315413489,100.0,75.68068684586511,5.0,2.4,2.8,0.2,0.8,0.0,708.8716795599711,9.622630526770644e-14
config_1_flexible,1000.0,16.071188034285715,2.0449118078542328,1.0,30.856724110634055,84.51661300165165,49.76376539984339,100.0,50.23623460015661,5.0,2.4,2.8,0.2,0.7000000000000001,0.1,746.1977175993122,0.0
