,economic_objective,norm_economic_objective,technical_objective,norm_technical_objective,social_objective,norm_social_objective
52,4256.710032576668,0.11579977591544417,649.9999999999886,0.4142610265010501,648.5673088072264,0.10439225862826364
53,4256.951138716951,0.1158161708234476,649.9999999999908,0.41426102650105195,650.9564817347955,0.10600911010901995
54,15755.954122039437,0.8977336110881043,499.9999999999983,0.286565588633402,602.8557360473784,0.07345735925299852
55,4257.213890046676,0.11583403757654455,499.99999999999017,0.28656558863339504,650.9564817347919,0.1060091101090175
56,4257.213890046676,0.11583403757654455,499.99999999999017,0.28656558863339504,650.9564817347919,0.1060091101090175
57,4257.213890046676,0.11583403757654455,499.99999999999017,0.28656558863339504,650.9564817347919,0.1060091101090175
58,4257.213890046676,0.11583403757654455,499.99999999999017,0.28656558863339504,650.9564817347919,0.1060091101090175
59,4257.213890046676,0.11583403757654455,499.99999999999017,0.28656558863339504,650.9564817347919,0.1060091101090175
60,4256.710032576668,0.11579977591544417,499.99999999998676,0.28656558863339215,650.9564817347919,0.10600911010901751
61,4256.710032576668,0.11579977591544417,499.99999999998676,0.28656558863339215,650.9564817347919,0.10600911010901751
62,4256.936832576668,0.11581519802427476,499.9999999999904,0.2865655886333952,650.9564817347924,0.10600911010901787
63,15756.483232576667,0.8977695899253556,349.99999999999926,0.15887015076574632,602.8557360473784,0.07345735925299855
64,4257.548622232941,0.1158567989354761,349.9999999999971,0.15887015076574448,650.9564817347957,0.10600911010902005
65,4257.548622232941,0.1158567989354761,349.9999999999971,0.15887015076574448,650.9564817347957,0.10600911010902005
66,4257.548622232941,0.1158567989354761,349.9999999999971,0.15887015076574448,650.9564817347957,0.10600911010902005
67,4257.548622232941,0.1158567989354761,349.9999999999971,0.15887015076574448,650.9564817347957,0.10600911010902005
68,4257.548622232941,0.1158567989354761,349.9999999999971,0.15887015076574448,650.9564817347957,0.10600911010902005
69,4256.710032576668,0.11579977591544417,349.9999999999959,0.15887015076574348,650.9564817347817,0.10600911010901065
70,4256.710032576668,0.11579977591544417,349.9999999999959,0.15887015076574348,650.9564817347817,0.10600911010901065
71,4256.710032576668,0.11579977591544414,349.9999999999965,0.15887015076574396,650.9564817347941,0.10600911010901902
72,15734.115039810453,0.8962485815338914,199.99999999999957,0.03117471289809016,706.5712301336449,0.1436458953173881
73,4232.651949862505,0.11416385717702685,199.99999999999767,0.03117471289808855,746.5030905773065,0.17066942590517942
74,4232.651949862505,0.11416385717702685,199.99999999999767,0.03117471289808855,746.5030905773065,0.17066942590517942
75,4232.651949862505,0.11416385717702685,199.99999999999767,0.03117471289808855,746.5030905773065,0.17066942590517942
76,4232.651949862505,0.11416385717702685,199.99999999999767,0.03117471289808855,746.5030905773065,0.17066942590517942
77,4232.651949862505,0.11416385717702685,199.99999999999767,0.03117471289808855,746.5030905773065,0.17066942590517942
78,4233.175728474469,0.1141994734502052,199.99999999999736,0.031174712898088278,746.4622645735582,0.17064179727108095
79,4233.175728474469,0.1141994734502052,199.99999999999736,0.031174712898088278,746.4622645735582,0.17064179727108095
80,4232.651949862495,0.11416385717702617,199.99999999999443,0.031174712898085793,746.5030905773101,0.17066942590518186
81,15716.634409618244,0.8950599211227298,166.4064861489626,0.0025764564932811893,1899.9999999999984,0.9512881766564919
82,4216.2276940547445,0.11304702886781762,168.0977694885219,0.0040162509373031586,1899.999999999998,0.9512881766564916
83,4216.2276940547445,0.11304702886781762,168.0977694885219,0.0040162509373031586,1899.999999999998,0.9512881766564916
84,4216.2276940547445,0.11304702886781762,168.0977694885219,0.0040162509373031586,1899.999999999998,0.9512881766564916
85,4216.2276940547445,0.11304702886781762,168.0977694885219,0.0040162509373031586,1899.999999999998,0.9512881766564916
86,4216.2276940547445,0.11304702886781762,168.0977694885219,0.0040162509373031586,1899.999999999998,0.9512881766564916
87,4216.2276940547445,0.11304702886781762,167.8479842666305,0.003803608048754559,1899.9999999999989,0.9512881766564922
88,4216.2276940547445,0.11304702886781762,167.8479842666305,0.003803608048754559,1899.9999999999989,0.9512881766564922
89,4216.21837383563,0.11304639510488329,168.69729515025335,0.004526628883221112,1899.9999999999993,0.9512881766564923
90,15716.629416153475,0.8950595815735363,166.2191711160235,0.002416994658945474,1749.9999999999989,0.8497770138122848
91,4216.2276940547445,0.11304702886781762,168.37018288531183,0.004248157257197203,1749.9999999999986,0.8497770138122847
92,4216.2276940547445,0.11304702886781762,168.37018288531183,0.004248157257197203,1749.9999999999986,0.8497770138122847
93,4216.2276940547445,0.11304702886781762,168.37018288531183,0.004248157257197203,1749.9999999999986,0.8497770138122847
94,4216.2276940547445,0.11304702886781762,168.37018288531183,0.004248157257197203,1749.9999999999986,0.8497770138122847
95,4216.2276940547445,0.11304702886781762,168.37018288531183,0.004248157257197203,1749.9999999999986,0.8497770138122847
96,4216.2276940547445,0.11304702886781762,168.37018288531183,0.004248157257197203,1749.9999999999986,0.8497770138122847
97,4216.2276940547445,0.11304702886781762,168.37018288531183,0.004248157257197203,1749.9999999999986,0.8497770138122847
98,4216.218373835631,0.11304639510488332,168.73743981742834,0.004560804155574196,1749.9999999999986,0.8497770138122844
99,15716.634409618244,0.8950599211227298,166.3441041040573,0.0025233504763527556,1599.9999999999984,0.7482658509680771
100,4216.2276940547445,0.11304702886781762,168.3097965594796,0.004196750201741414,1599.999999999999,0.7482658509680775
101,4216.2276940547445,0.11304702886781762,168.3097965594796,0.004196750201741414,1599.999999999999,0.7482658509680775
102,4216.2276940547445,0.11304702886781762,168.3097965594796,0.004196750201741414,1599.999999999999,0.7482658509680775
103,4216.2276940547445,0.11304702886781762,168.3097965594796,0.004196750201741414,1599.999999999999,0.7482658509680775
104,4216.2276940547445,0.11304702886781762,168.3097965594796,0.004196750201741414,1599.999999999999,0.7482658509680775
105,4216.218373835631,0.11304639510488336,168.1729917099063,0.004080287833950236,1599.9999999999995,0.7482658509680779
106,4216.218373835631,0.11304639510488336,168.1729917099063,0.004080287833950236,1599.9999999999995,0.7482658509680779
107,4216.2276940547445,0.11304702886781762,168.15392164651118,0.004064053433314185,1599.999999999999,0.7482658509680774
108,15716.629416153475,0.8950595815735363,166.59537911197603,0.002737261624095298,1449.999999999999,0.64675468812387
109,4216.227694054744,0.11304702886781755,168.00965406256407,0.003941238017965967,1449.9999999999989,0.6467546881238699
110,4216.227694054744,0.11304702886781755,168.00965406256407,0.003941238017965967,1449.9999999999989,0.6467546881238699
111,4216.227694054744,0.11304702886781755,168.00965406256407,0.003941238017965967,1449.9999999999989,0.6467546881238699
112,4216.227694054744,0.11304702886781755,168.00965406256407,0.003941238017965967,1449.9999999999989,0.6467546881238699
113,4216.227694054744,0.11304702886781755,168.00965406256407,0.003941238017965967,1449.9999999999989,0.6467546881238699
114,4216.227694054744,0.11304702886781755,168.00965406256407,0.003941238017965967,1449.9999999999989,0.6467546881238699
115,4216.227694054744,0.11304702886781755,168.00965406256407,0.003941238017965967,1449.9999999999989,0.6467546881238699
116,4216.2276940547445,0.11304702886781762,168.2526895971367,0.004148134877996992,1449.9999999999984,0.6467546881238696
117,15716.634409618244,0.8950599211227298,166.41307611611265,0.002582066551552912,1299.9999999999986,0.5452435252796622
118,4216.2276940547445,0.11304702886781762,168.52206193802544,0.0043774523381251386,1299.999999999999,0.5452435252796627
119,4216.2276940547445,0.11304702886781762,168.52206193802544,0.0043774523381251386,1299.999999999999,0.5452435252796627
120,4216.2276940547445,0.11304702886781762,168.52206193802544,0.0043774523381251386,1299.999999999999,0.5452435252796627
121,4216.2276940547445,0.11304702886781762,168.52206193802544,0.0043774523381251386,1299.999999999999,0.5452435252796627
122,4216.2276940547445,0.11304702886781762,168.52206193802544,0.0043774523381251386,1299.999999999999,0.5452435252796627
123,4216.2276940547445,0.11304702886781762,168.52206193802544,0.0043774523381251386,1299.999999999999,0.5452435252796627
124,4216.2276940547445,0.11304702886781762,168.52206193802544,0.0043774523381251386,1299.999999999999,0.5452435252796627
125,4216.2276940547445,0.11304702886781762,168.80537694928,0.004618639234236,1299.9999999999989,0.5452435252796625
126,15716.636255427406,0.8950600466353831,167.13985085514435,0.0032007720084316006,1149.999999999999,0.44373236243545516
127,4216.231329406475,0.11304727606706819,168.9583189864356,0.004748839236922369,1149.9999999999986,0.4437323624354549
128,4216.231329406475,0.11304727606706819,168.9583189864356,0.004748839236922369,1149.9999999999986,0.4437323624354549
129,4216.231329406475,0.11304727606706819,168.9583189864356,0.004748839236922369,1149.9999999999986,0.4437323624354549
130,4216.231329406475,0.11304727606706819,168.9583189864356,0.004748839236922369,1149.9999999999986,0.4437323624354549
131,4216.231329406475,0.11304727606706819,168.9583189864356,0.004748839236922369,1149.9999999999986,0.4437323624354549
132,4216.21837383563,0.11304639510488329,169.34646064651272,0.005079265365177234,1149.999999999999,0.4437323624354552
133,4216.21837383563,0.11304639510488329,169.34646064651272,0.005079265365177234,1149.999999999999,0.4437323624354552
134,4216.231329406474,0.11304727606706816,169.17484486638526,0.004933168350588059,1149.9999999999993,0.4437323624354554
135,15716.96912697626,0.8950826814733596,168.44497691319296,0.004311829631464987,1000.0000000000018,0.3422211995912496
136,4216.528350798493,0.11306747314040466,172.2167071900235,0.007522714626255469,999.9999999999974,0.3422211995912466
137,4216.5283507985005,0.11306747314040516,173.79983672898254,0.008870437424112773,999.9999999999987,0.3422211995912476
138,4216.528350798499,0.11306747314040504,173.54541697208927,0.0086538491423883,999.9999999999992,0.3422211995912478
139,4218.2812647170085,0.11318666903644523,180.2501214922682,0.01436158367223833,999.9999999999992,0.3422211995912478
140,4218.48997054508,0.11320086076481424,176.02404154108515,0.010763909473371368,1000.000000000001,0.3422211995912491
141,4216.528350798493,0.11306747314040466,171.95172168655023,0.00729713169362478,1000.000000000008,0.3422211995912537
142,4216.528350798493,0.11306747314040466,171.95172168655023,0.00729713169362478,1000.000000000008,0.3422211995912537
143,4216.52835079849,0.11306747314040444,172.0204151073354,0.007355610603263389,999.9999999999997,0.34222119959124814
144,15719.628824987774,0.8952635375235802,178.62704976629985,0.012979857973984068,849.9999999999998,0.24071003674704083
145,4220.1519612874245,0.11331387400160373,184.31611685569982,0.01782297739424675,849.999999999999,0.24071003674704025
146,4220.1519612874245,0.11331387400160373,184.31611685569982,0.01782297739424675,849.999999999999,0.24071003674704025
147,4220.1519612874245,0.11331387400160373,184.31611685569982,0.01782297739424675,849.999999999999,0.24071003674704025
148,4220.1519612874245,0.11331387400160373,184.31611685569982,0.01782297739424675,849.999999999999,0.24071003674704025
149,4220.1519612874245,0.11331387400160373,184.31611685569982,0.01782297739424675,849.999999999999,0.24071003674704025
150,4220.969093705249,0.11336943795696837,183.8144447729226,0.017395902485738624,849.9999999999986,0.24071003674704
151,4220.969093705249,0.11336943795696837,183.8144447729226,0.017395902485738624,849.9999999999986,0.24071003674704
152,4220.969093705249,0.11336943795696837,183.81444477291984,0.01739590248573629,849.9999999999987,0.24071003674704006
