timestamp,household_load
2022-02-21 00:00:00,3.2151904943333336
2022-02-21 00:15:00,3.3992109053333337
2022-02-21 00:30:00,3.257366545333333
2022-02-21 00:45:00,3.456610807666667
2022-02-21 01:00:00,3.0904951746666667
2022-02-21 01:15:00,3.090541864666667
2022-02-21 01:30:00,3.339081412
2022-02-21 01:45:00,3.136681338666666
2022-02-21 02:00:00,3.0831054203333332
2022-02-21 02:15:00,2.7861131566666666
2022-02-21 02:30:00,3.225973743
2022-02-21 02:45:00,3.0715036935333337
2022-02-21 03:00:00,3.3740835183333333
2022-02-21 03:15:00,3.3145865339333334
2022-02-21 03:30:00,2.9609640513333333
2022-02-21 03:45:00,3.063899226133333
2022-02-21 04:00:00,3.213337764333333
2022-02-21 04:15:00,3.376614281333333
2022-02-21 04:30:00,5.942290739666666
2022-02-21 04:45:00,2.6586332943333333
2022-02-21 05:00:00,3.220232082333333
2022-02-21 05:15:00,3.557321568666667
2022-02-21 05:30:00,3.1588151186666664
2022-02-21 05:45:00,4.686816510333332
2022-02-21 06:00:00,7.445045543999999
2022-02-21 06:15:00,7.414067019666665
2022-02-21 06:30:00,6.587476805333334
2022-02-21 06:45:00,8.26190179
2022-02-21 07:00:00,4.248762711666666
2022-02-21 07:15:00,3.418711106466666
2022-02-21 07:30:00,4.239176400333333
2022-02-21 07:45:00,4.062524727666667
2022-02-21 08:00:00,4.076641034333333
2022-02-21 08:15:00,4.691569051
2022-02-21 08:30:00,5.352710697666667
2022-02-21 08:45:00,5.226584131000001
2022-02-21 09:00:00,6.498563627666668
2022-02-21 09:15:00,14.854471064666665
2022-02-21 09:30:00,14.162715747999998
2022-02-21 09:45:00,13.821900851333332
2022-02-21 10:00:00,13.499294091333335
2022-02-21 10:15:00,13.780296181333332
2022-02-21 10:30:00,13.554406801333332
2022-02-21 10:45:00,14.112200926666667
2022-02-21 11:00:00,13.643618886666664
2022-02-21 11:15:00,14.599615453333334
2022-02-21 11:30:00,13.397445403333334
2022-02-21 11:45:00,12.725824065000003
2022-02-21 12:00:00,10.58840205
2022-02-21 12:15:00,9.128335926666667
2022-02-21 12:30:00,10.811096136666666
2022-02-21 12:45:00,12.248069639999999
2022-02-21 13:00:00,13.174988037999999
2022-02-21 13:15:00,9.828247848666667
2022-02-21 13:30:00,8.609186563333335
2022-02-21 13:45:00,8.462137323333334
2022-02-21 14:00:00,9.071577999999999
2022-02-21 14:15:00,9.895028246666667
2022-02-21 14:30:00,9.820193320000001
2022-02-21 14:45:00,10.726817853333335
2022-02-21 15:00:00,10.547186146666665
2022-02-21 15:15:00,11.497515483333332
2022-02-21 15:30:00,10.795908286666668
2022-02-21 15:45:00,11.910031206666666
2022-02-21 16:00:00,13.47895211
2022-02-21 16:15:00,10.610597643333335
2022-02-21 16:30:00,13.61961829
2022-02-21 16:45:00,10.730818100000002
2022-02-21 17:00:00,12.884625066666667
2022-02-21 17:15:00,11.00240388
2022-02-21 17:30:00,9.377257463333333
2022-02-21 17:45:00,8.854707195000001
2022-02-21 18:00:00,9.22399412
2022-02-21 18:15:00,9.25755259
2022-02-21 18:30:00,7.0537181833333324
2022-02-21 18:45:00,8.689386703333332
2022-02-21 19:00:00,6.721379026
2022-02-21 19:15:00,5.956069586666667
2022-02-21 19:30:00,5.5075449480000005
2022-02-21 19:45:00,6.443911543333332
2022-02-21 20:00:00,9.403539503333333
2022-02-21 20:15:00,6.4660666776666655
2022-02-21 20:30:00,7.946531190000001
2022-02-21 20:45:00,6.091768626333334
2022-02-21 21:00:00,4.86421923
2022-02-21 21:15:00,5.704503383333335
2022-02-21 21:30:00,6.467650726666666
2022-02-21 21:45:00,5.970031926333333
2022-02-21 22:00:00,5.452754436666667
2022-02-21 22:15:00,4.856459166666665
2022-02-21 22:30:00,4.389889019666667
2022-02-21 22:45:00,5.064002656066666
2022-02-21 23:00:00,3.764931178666666
2022-02-21 23:15:00,3.679556802
2022-02-21 23:30:00,3.3748826230000004
2022-02-21 23:45:00,3.296852869
2022-02-22 00:00:00,3.3528264933333327
2022-02-22 00:15:00,4.129234280666666
2022-02-22 00:30:00,5.129407671666667
2022-02-22 00:45:00,3.9132716970000003
2022-02-22 01:00:00,3.8998488666666664
2022-02-22 01:15:00,3.3296584086666665
2022-02-22 01:30:00,3.757892145333334
2022-02-22 01:45:00,3.7371358328333337
2022-02-22 02:00:00,5.894874133333333
2022-02-22 02:15:00,3.721084739333333
2022-02-22 02:30:00,2.9237509313333336
2022-02-22 02:45:00,3.1438948946666665
2022-02-22 03:00:00,3.411325253666667
2022-02-22 03:15:00,2.8661369315000003
2022-02-22 03:30:00,3.01554616
2022-02-22 03:45:00,2.9377196863333332
2022-02-22 04:00:00,3.3055319958333333
2022-02-22 04:15:00,3.437126084833333
2022-02-22 04:30:00,3.008851361333334
2022-02-22 04:45:00,3.113204652566666
2022-02-22 05:00:00,5.152443621333333
2022-02-22 05:15:00,6.310031579333335
2022-02-22 05:30:00,3.1942586596666667
2022-02-22 05:45:00,3.421100726
2022-02-22 06:00:00,5.005793895
2022-02-22 06:15:00,7.109528472333334
2022-02-22 06:30:00,7.860210899999999
2022-02-22 06:45:00,9.310835748333336
2022-02-22 07:00:00,7.260183345466666
2022-02-22 07:15:00,4.283694674
2022-02-22 07:30:00,5.225745588666666
2022-02-22 07:45:00,4.290982205333334
2022-02-22 08:00:00,6.597073876666667
2022-02-22 08:15:00,5.751512424666666
2022-02-22 08:30:00,4.771840268333333
2022-02-22 08:45:00,8.896590495000002
2022-02-22 09:00:00,12.784990073333333
2022-02-22 09:15:00,14.039615993333333
2022-02-22 09:30:00,14.186137086666665
2022-02-22 09:45:00,16.048924583333335
2022-02-22 10:00:00,15.916622369999999
2022-02-22 10:15:00,10.321876506666667
2022-02-22 10:30:00,8.545902833333333
2022-02-22 10:45:00,10.350879449999999
2022-02-22 11:00:00,9.570836846666666
2022-02-22 11:15:00,9.1395617
2022-02-22 11:30:00,9.419050556666669
2022-02-22 11:45:00,14.789944363333332
2022-02-22 12:00:00,8.601786435
2022-02-22 12:15:00,8.806783306666667
2022-02-22 12:30:00,12.410045056666668
2022-02-22 12:45:00,10.491058036666667
2022-02-22 13:00:00,10.424937226666666
2022-02-22 13:15:00,10.125257776666665
2022-02-22 13:30:00,7.522757899999999
2022-02-22 13:45:00,8.11622335
2022-02-22 14:00:00,10.640647710000005
2022-02-22 14:15:00,9.997466585000002
2022-02-22 14:30:00,9.605645976666668
2022-02-22 14:45:00,13.761971786666667
2022-02-22 15:00:00,8.642918533333335
2022-02-22 15:15:00,10.246676075333331
2022-02-22 15:30:00,8.471313514666665
2022-02-22 15:45:00,7.333367238333334
2022-02-22 16:00:00,5.788290920000001
2022-02-22 16:15:00,6.403802683333335
2022-02-22 16:30:00,6.50053373
2022-02-22 16:45:00,6.9134753400000015
2022-02-22 17:00:00,5.586993166666668
2022-02-22 17:15:00,5.531232984666667
2022-02-22 17:30:00,8.315684486333335
2022-02-22 17:45:00,9.790324933333334
2022-02-22 18:00:00,5.5025920756666675
2022-02-22 18:15:00,6.900343406666668
2022-02-22 18:30:00,5.3482569133333335
2022-02-22 18:45:00,5.987439919999999
2022-02-22 19:00:00,6.8709101966666655
2022-02-22 19:15:00,6.025733683
2022-02-22 19:30:00,11.173545049999998
2022-02-22 19:45:00,12.727525493333333
2022-02-22 20:00:00,7.333905671666667
2022-02-22 20:15:00,5.275643713666667
2022-02-22 20:30:00,5.176727415333334
2022-02-22 20:45:00,6.382588999999999
2022-02-22 21:00:00,5.369989396166667
2022-02-22 21:15:00,5.351432047333334
2022-02-22 21:30:00,7.685362293333333
2022-02-22 21:45:00,4.930506641666667
2022-02-22 22:00:00,4.612246949666668
2022-02-22 22:15:00,4.521966046666666
2022-02-22 22:30:00,4.1162590670000005
2022-02-22 22:45:00,3.9383194733333333
2022-02-22 23:00:00,5.443440442666667
2022-02-22 23:15:00,5.012741646666666
2022-02-22 23:30:00,3.1485933096666665
2022-02-22 23:45:00,3.2261321500000006
2022-02-23 00:00:00,3.550088974333333
2022-02-23 00:15:00,3.7074656716666663
2022-02-23 00:30:00,3.669937684333333
2022-02-23 00:45:00,3.281045668
2022-02-23 01:00:00,3.3210376136666664
2022-02-23 01:15:00,3.0599612143333337
2022-02-23 01:30:00,3.062058481666667
2022-02-23 01:45:00,3.182037352
2022-02-23 02:00:00,3.394837458333333
2022-02-23 02:15:00,3.469572581333334
2022-02-23 02:30:00,3.0956640233333332
2022-02-23 02:45:00,2.7212803836666666
2022-02-23 03:00:00,3.214700318666667
2022-02-23 03:15:00,3.131744276
2022-02-23 03:30:00,3.2529993066666667
2022-02-23 03:45:00,3.2082890556666666
2022-02-23 04:00:00,2.9338626530000003
2022-02-23 04:15:00,2.9992642816666666
2022-02-23 04:30:00,3.2702773800000005
2022-02-23 04:45:00,2.9183234736666672
2022-02-23 05:00:00,2.829311447333333
2022-02-23 05:15:00,3.7930569646666665
2022-02-23 05:30:00,3.918106613333333
2022-02-23 05:45:00,6.976701723333335
2022-02-23 06:00:00,8.307808205
2022-02-23 06:15:00,7.283778228166666
2022-02-23 06:30:00,6.717925409833334
2022-02-23 06:45:00,8.095238493033333
2022-02-23 07:00:00,4.958802602333334
2022-02-23 07:15:00,4.333196814666667
2022-02-23 07:30:00,4.783183625333333
2022-02-23 07:45:00,4.239893289666666
2022-02-23 08:00:00,4.353723751666667
2022-02-23 08:15:00,3.7159703266666666
2022-02-23 08:30:00,5.5299787983333335
2022-02-23 08:45:00,6.486934956666667
2022-02-23 09:00:00,12.380317071666667
2022-02-23 09:15:00,12.649724536666668
2022-02-23 09:30:00,12.762918106666667
2022-02-23 09:45:00,9.112744743333334
2022-02-23 10:00:00,10.06407528
2022-02-23 10:15:00,7.636433423333334
2022-02-23 10:30:00,11.014822928333333
2022-02-23 10:45:00,9.477222101666667
2022-02-23 11:00:00,9.532983808333332
2022-02-23 11:15:00,11.257743376666667
2022-02-23 11:30:00,11.303692846666664
2022-02-23 11:45:00,15.940835710000002
